model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
llama-1b,output_sweep,512,512,2,13.094487255,128277382424,4101732
llama-1b,output_sweep,512,512,2,14.102110197,128300758768,4100000
llama-1b,output_sweep,512,512,2,15.109803558,128325316139,4100041
llama-1b,output_sweep,512,512,2,16.117421482,128349767004,4100569
llama-1b,output_sweep,512,512,2,17.124702116,128374175816,4100000
llama-1b,output_sweep,512,512,2,18.132189432,128397581091,3825210
llama-1b,output_sweep,512,512,2,19.139617840,128421685704,4100405
llama-1b,output_sweep,512,512,2,20.147115428,128445615453,4100000
llama-1b,output_sweep,512,512,2,21.154812256,128466261091,3400257
llama-1b,output_sweep,512,512,2,22.164687651,128480719794,2913393
llama-1b,output_sweep,512,512,2,23.175005239,128495267608,3399754
llama-1b,output_sweep,512,512,2,24.184804100,128509808037,1975734
llama-1b,output_sweep,512,512,3,.000875791,128539045878,400000
llama-1b,output_sweep,512,512,3,1.007032669,128556826167,400000
llama-1b,output_sweep,512,512,3,2.014406522,128584341843,4100000
llama-1b,output_sweep,512,512,3,3.021374618,128612384984,4100000
llama-1b,output_sweep,512,512,3,4.028668085,128640386927,4099958
llama-1b,output_sweep,512,512,3,5.035282018,128667677689,4099958
llama-1b,output_sweep,512,512,3,6.042395858,128691215898,4100041
llama-1b,output_sweep,512,512,3,7.049383698,128714674884,4100000
llama-1b,output_sweep,512,512,3,8.056937869,128738159748,4100000
llama-1b,output_sweep,512,512,3,9.064578556,128761084128,3800000
llama-1b,output_sweep,512,512,3,10.073986319,128775964216,400120
llama-1b,output_sweep,512,512,3,11.084107604,128790524055,3499961
llama-1b,output_sweep,512,512,3,12.092963876,128805077240,3500000
llama-1b,output_sweep,512,512,3,13.102331758,128819748406,3400000
llama-1b,output_sweep,512,512,3,14.111961317,128834508134,3400000
llama-1b,output_sweep,512,512,3,15.121416937,128849243265,3399313
llama-1b,output_sweep,512,512,3,16.130999370,128864060854,3500000
llama-1b,output_sweep,512,512,3,17.140703072,128878947595,3400000
llama-1b,output_sweep,512,512,3,18.150381234,128893799425,3400102
llama-1b,output_sweep,512,512,3,19.160386390,128908706919,3399881
llama-1b,output_sweep,512,512,3,20.170118590,128923622347,3402556
llama-1b,output_sweep,512,512,3,21.179712544,128938587152,3499964
llama-1b,output_sweep,512,512,3,22.189147479,128953580339,3341703
llama-1b,output_sweep,512,512,3,23.198716454,128968669900,3400000
llama-1b,output_sweep,512,512,3,24.208802930,128983628480,3400000
llama-1b,output_sweep,512,512,4,.000896739,129014251326,400000
llama-1b,output_sweep,512,512,4,1.007477002,129031937804,2973048
llama-1b,output_sweep,512,512,4,2.014422604,129059524831,4100000
llama-1b,output_sweep,512,512,4,3.021114142,129087645792,4100000
llama-1b,output_sweep,512,512,4,4.028412182,129115235199,4100000
llama-1b,output_sweep,512,512,4,5.035392559,129143273823,4100000
llama-1b,output_sweep,512,512,4,6.043217642,129166915974,4100000
llama-1b,output_sweep,512,512,4,7.050201426,129190353964,4702297
llama-1b,output_sweep,512,512,4,8.056982087,129213232201,4100000
llama-1b,output_sweep,512,512,4,9.064205807,129236250148,4089238
llama-1b,output_sweep,512,512,4,10.071477490,129259851222,4100000
llama-1b,output_sweep,512,512,4,11.078852712,129283194363,4099761
llama-1b,output_sweep,512,512,4,12.086016884,129306925992,400000
llama-1b,output_sweep,512,512,4,13.093905230,129330923306,4096241
llama-1b,output_sweep,512,512,4,14.101399711,129355150783,4095567
llama-1b,output_sweep,512,512,4,15.108712327,129379276759,4100000
llama-1b,output_sweep,512,512,4,16.116120494,129403676110,4100000
llama-1b,output_sweep,512,512,4,17.123475427,129428424460,4090000
llama-1b,output_sweep,512,512,4,18.130821600,129452739767,4105163
llama-1b,output_sweep,512,512,5,.000885943,129483914797,400000
llama-1b,output_sweep,512,512,5,1.007479623,129501569354,400000
llama-1b,output_sweep,512,512,5,2.014523488,129529747077,4099958
llama-1b,output_sweep,512,512,5,3.021752774,129557760433,4100000
llama-1b,output_sweep,512,512,5,4.028742101,129585732712,400000
llama-1b,output_sweep,512,512,5,5.035604990,129613273230,4100000
llama-1b,output_sweep,512,512,5,6.042951845,129637108374,400000
llama-1b,output_sweep,512,512,5,7.050504651,129660739173,4100000
llama-1b,output_sweep,512,512,5,8.058309139,129683858010,4100000
llama-1b,output_sweep,512,512,5,9.066048804,129706930461,400000
llama-1b,output_sweep,512,512,5,10.074036403,129728976852,3731769
llama-1b,output_sweep,512,512,5,11.083722583,129743747872,3400000
llama-1b,output_sweep,512,512,5,12.094416154,129758329011,3400043
llama-1b,output_sweep,512,512,5,13.104201113,129772887873,400000
llama-1b,output_sweep,512,512,5,14.113908340,129787554522,3400000
llama-1b,output_sweep,512,512,5,15.123392128,129802193279,400000
llama-1b,output_sweep,512,512,5,16.133133318,129817022220,3154560
llama-1b,output_sweep,512,512,5,17.142750655,129831873928,3399403
llama-1b,output_sweep,512,512,5,18.152440798,129846723438,3402192
llama-1b,output_sweep,512,512,5,19.162494418,129861515209,3500317
llama-1b,output_sweep,512,512,5,20.171935202,129876435093,3400034
llama-1b,output_sweep,512,512,5,21.182051429,129891443539,400000
llama-1b,output_sweep,512,512,5,22.191717111,129906437580,400000
