model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
llama-3b,input_sweep,768,64,4,5.034703062,177269859847,400000
llama-3b,input_sweep,768,64,4,6.041954355,177298521456,400000
llama-3b,input_sweep,768,64,4,7.048703681,177326747946,4099958
llama-3b,input_sweep,768,64,4,8.055914106,177355036326,4100000
llama-3b,input_sweep,768,64,4,9.062472674,177383397032,4100041
llama-3b,input_sweep,768,64,4,10.069156402,177412351731,4100041
llama-3b,input_sweep,768,64,4,11.076486306,177440924534,4099958
llama-3b,input_sweep,768,64,4,12.083536427,177469596274,4100041
llama-3b,input_sweep,768,64,4,13.090023113,177498211313,4100000
llama-3b,input_sweep,768,64,4,14.096675799,177526558531,4100041
llama-3b,input_sweep,768,64,4,15.103747843,177548766970,3599963
llama-3b,input_sweep,768,64,4,16.113497044,177565929280,3222988
llama-3b,input_sweep,768,64,4,17.124280188,177580463422,400000
llama-3b,input_sweep,768,64,4,18.134856236,177595102362,3010344
llama-3b,input_sweep,768,64,4,19.145293217,177609771636,400000
llama-3b,input_sweep,768,64,4,20.155301606,177623974724,3500000
llama-3b,input_sweep,768,64,4,21.164484763,177638844132,3600036
llama-3b,input_sweep,768,64,4,22.173594719,177653638650,3599963
llama-3b,input_sweep,768,64,4,23.183237915,177668507447,3600000
llama-3b,input_sweep,768,64,4,24.194019060,177683449120,3600039
llama-3b,input_sweep,768,64,4,25.203813130,177698363206,3605564
llama-3b,input_sweep,768,64,4,26.213903484,177713413399,3592083
llama-3b,input_sweep,768,64,4,27.224043787,177728487457,3504748
llama-3b,input_sweep,768,64,5,.000821972,177759304029,400000
llama-3b,input_sweep,768,64,5,1.007112570,177779176170,4609148
llama-3b,input_sweep,768,64,5,2.014355761,177798056188,4098718
llama-3b,input_sweep,768,64,5,3.021343050,177826271753,400000
llama-3b,input_sweep,768,64,5,4.028055331,177854646924,4100041
llama-3b,input_sweep,768,64,5,5.035035027,177882610415,4100000
llama-3b,input_sweep,768,64,5,6.041417903,177910393120,4100000
llama-3b,input_sweep,768,64,5,7.048529456,177939026286,4100000
llama-3b,input_sweep,768,64,5,8.055880397,177967337737,400000
llama-3b,input_sweep,768,64,5,9.064879675,177982532888,400000
llama-3b,input_sweep,768,64,5,10.075440442,177996990432,400000
llama-3b,input_sweep,768,64,5,11.085235438,178011452553,400000
llama-3b,input_sweep,768,64,5,12.095540114,178026161317,400000
llama-3b,input_sweep,768,64,5,13.105542631,178040856409,400000
llama-3b,input_sweep,768,64,5,14.115798973,178055704759,3197938
llama-3b,input_sweep,768,64,5,15.125874856,178070345835,3300000
llama-3b,input_sweep,768,64,5,16.136036854,178085341768,400000
llama-3b,input_sweep,768,64,5,17.146129472,178100182429,400000
llama-3b,input_sweep,768,64,5,18.156593582,178115089861,3200032
llama-3b,input_sweep,768,64,5,19.167437544,178130005106,3300000
llama-3b,input_sweep,768,64,5,20.177585909,178144912661,3300033
llama-3b,input_sweep,768,64,5,21.187138252,178160000208,3300000
llama-3b,input_sweep,768,64,5,22.197537834,178174555041,3499961
llama-3b,input_sweep,768,64,5,23.207228311,178189593455,3500000
llama-3b,input_sweep,768,64,5,24.217884940,178204650362,3600000
llama-3b,input_sweep,768,64,5,25.227555560,178219794915,3500000
llama-3b,input_sweep,768,64,5,26.237140935,178234844498,3500000
llama-3b,input_sweep,768,64,5,27.246250479,178249826211,3600036
llama-3b,input_sweep,768,64,5,28.255880344,178265038879,3499350
llama-3b,input_sweep,768,64,5,29.265230116,178280004722,3600000
llama-3b,input_sweep,1024,64,1,.000863705,178318267319,400000
llama-3b,input_sweep,1024,64,1,1.006582841,178338291255,4700000
llama-3b,input_sweep,1024,64,1,2.013614038,178357150521,4100000
llama-3b,input_sweep,1024,64,1,3.021032969,178385510983,4100000
llama-3b,input_sweep,1024,64,1,4.027895270,178413569200,4100000
llama-3b,input_sweep,1024,64,1,5.035079266,178442075352,4100000
llama-3b,input_sweep,1024,64,1,6.042061876,178469590052,4100000
llama-3b,input_sweep,1024,64,1,7.049467702,178498246717,4100000
llama-3b,input_sweep,1024,64,1,8.056149033,178526474977,4099958
llama-3b,input_sweep,1024,64,1,9.063236570,178554887930,400000
llama-3b,input_sweep,1024,64,1,10.070348042,178583287576,400000
llama-3b,input_sweep,1024,64,1,11.077369950,178611572599,3780297
llama-3b,input_sweep,1024,64,1,12.084418908,178640467728,400000
llama-3b,input_sweep,1024,64,1,13.091352865,178669264956,400000
llama-3b,input_sweep,1024,64,1,14.098735437,178695460385,400000
llama-3b,input_sweep,1024,64,1,15.107575035,178714057444,3600036
llama-3b,input_sweep,1024,64,1,16.116987948,178730160979,400000
llama-3b,input_sweep,1024,64,1,17.126602217,178744670342,400000
llama-3b,input_sweep,1024,64,1,18.136923565,178759500199,3258092
llama-3b,input_sweep,1024,64,1,19.146792595,178774312417,3200000
llama-3b,input_sweep,1024,64,1,20.156877822,178788980836,3300000
llama-3b,input_sweep,1024,64,1,21.166615896,178803607264,3400000
llama-3b,input_sweep,1024,64,1,22.176370284,178818591783,400000
llama-3b,input_sweep,1024,64,1,23.186644351,178833496774,400000
llama-3b,input_sweep,1024,64,1,24.196561073,178848426119,400000
llama-3b,input_sweep,1024,64,1,25.206417097,178863306757,400000
llama-3b,input_sweep,1024,64,1,26.216798588,178878307634,3266385
llama-3b,input_sweep,1024,64,1,27.227153635,178892802714,3430032
llama-3b,input_sweep,1024,64,1,28.236121870,178907884584,3600036
llama-3b,input_sweep,1024,64,1,29.245322398,178922998865,3600000
llama-3b,input_sweep,1024,64,1,30.254531503,178938052842,3600000
llama-3b,input_sweep,1024,64,1,31.264153724,178953062386,3500000
llama-3b,input_sweep,1024,64,1,32.274242004,178968165924,3271262
llama-3b,input_sweep,1024,64,1,33.283858788,178983226738,3483661
llama-3b,input_sweep,1024,64,1,34.294068619,178998328445,3278967
llama-3b,input_sweep,1024,64,1,35.303256823,179013338782,621148
llama-3b,input_sweep,1024,64,2,.000884887,179040933194,821038
llama-3b,input_sweep,1024,64,2,1.006889593,179060831947,4700000
llama-3b,input_sweep,1024,64,2,2.013808603,179080075123,4100657
llama-3b,input_sweep,1024,64,2,3.021049351,179108364113,400000
llama-3b,input_sweep,1024,64,2,4.028191852,179136877834,400000
llama-3b,input_sweep,1024,64,2,5.035624239,179164358598,400000
llama-3b,input_sweep,1024,64,2,6.042682616,179192455145,400000
llama-3b,input_sweep,1024,64,2,7.049793178,179220593379,400000
llama-3b,input_sweep,1024,64,2,8.057107387,179248558273,400000
llama-3b,input_sweep,1024,64,2,9.064550116,179266744017,400000
llama-3b,input_sweep,1024,64,2,10.074868916,179281336876,400000
llama-3b,input_sweep,1024,64,2,11.084759514,179295912705,400000
llama-3b,input_sweep,1024,64,2,12.095174024,179310293039,400000
llama-3b,input_sweep,1024,64,2,13.105254633,179324846103,400000
llama-3b,input_sweep,1024,64,2,14.114603013,179339922358,400000
llama-3b,input_sweep,1024,64,2,15.125217805,179354660235,3300000
llama-3b,input_sweep,1024,64,2,16.135389167,179369454021,3300000
llama-3b,input_sweep,1024,64,2,17.145859152,179384334354,3300033
llama-3b,input_sweep,1024,64,2,18.155863385,179399230128,3300033
llama-3b,input_sweep,1024,64,2,19.166230903,179413971973,3400034
llama-3b,input_sweep,1024,64,2,20.175809063,179429153392,3300033
llama-3b,input_sweep,1024,64,2,21.185649901,179444215121,3200000
llama-3b,input_sweep,1024,64,2,22.196067245,179458996028,3300033
llama-3b,input_sweep,1024,64,2,23.205972072,179473971148,3300000
llama-3b,input_sweep,1024,64,2,24.216008976,179489017557,400000
llama-3b,input_sweep,1024,64,2,25.225482388,179504190858,400000
llama-3b,input_sweep,1024,64,2,26.235994942,179519285119,400000
llama-3b,input_sweep,1024,64,2,27.246198556,179534280747,400000
llama-3b,input_sweep,1024,64,2,28.256228410,179549302742,400000
llama-3b,input_sweep,1024,64,2,29.266215340,179564142487,400000
llama-3b,input_sweep,1024,64,2,30.275643333,179579198906,3500000
llama-3b,input_sweep,1024,64,2,31.285281314,179594367324,3499929
llama-3b,input_sweep,1024,64,2,32.294552331,179609374366,3600045
llama-3b,input_sweep,1024,64,2,33.303769222,179624550169,3535664
llama-3b,input_sweep,1024,64,2,34.313010490,179639615988,3600000
llama-3b,input_sweep,1024,64,2,35.322034944,179654818891,3500000
llama-3b,input_sweep,1024,64,2,36.331515653,179669986271,3500035
llama-3b,input_sweep,1024,64,2,37.341122010,179684852383,3600000
llama-3b,input_sweep,1024,64,3,.000878291,179711534627,400000
llama-3b,input_sweep,1024,64,3,1.006733212,179729496068,400000
llama-3b,input_sweep,1024,64,3,2.013814331,179749828291,4100000
llama-3b,input_sweep,1024,64,3,3.020537787,179777676669,4099958
llama-3b,input_sweep,1024,64,3,4.027086062,179804922815,4099958
llama-3b,input_sweep,1024,64,3,5.034231598,179833383863,4099958
llama-3b,input_sweep,1024,64,3,6.041778510,179862119996,4593449
llama-3b,input_sweep,1024,64,3,7.049014911,179890811145,4100000
llama-3b,input_sweep,1024,64,3,8.056167237,179919761022,4100041
llama-3b,input_sweep,1024,64,3,9.063397187,179948215600,4100041
llama-3b,input_sweep,1024,64,3,10.070369399,179976574292,4100000
llama-3b,input_sweep,1024,64,3,11.077416753,180005433044,4099958
llama-3b,input_sweep,1024,64,3,12.084912165,180034030200,4099958
llama-3b,input_sweep,1024,64,3,13.092312687,180062604346,4100000
llama-3b,input_sweep,1024,64,3,14.099223409,180091483666,4099958
llama-3b,input_sweep,1024,64,3,15.105915656,180119753186,4100000
llama-3b,input_sweep,1024,64,3,16.113543536,180139260949,400000
llama-3b,input_sweep,1024,64,3,17.122990874,180157887183,3221030
llama-3b,input_sweep,1024,64,3,18.132390750,180173896419,3070108
llama-3b,input_sweep,1024,64,3,19.143151136,180188461384,400000
llama-3b,input_sweep,1024,64,3,20.153903651,180203179425,400000
llama-3b,input_sweep,1024,64,3,21.163866074,180217867803,400000
llama-3b,input_sweep,1024,64,3,22.173798154,180232595610,3393990
llama-3b,input_sweep,1024,64,3,23.183738243,180247613699,3300000
llama-3b,input_sweep,1024,64,3,24.194077463,180262456617,3300000
llama-3b,input_sweep,1024,64,3,25.204281421,180277338232,3300000
llama-3b,input_sweep,1024,64,3,26.214877025,180292315428,3200000
llama-3b,input_sweep,1024,64,3,27.225020622,180306820823,3167019
llama-3b,input_sweep,1024,64,3,28.234633988,180321809981,3061678
llama-3b,input_sweep,1024,64,3,29.244039741,180336780463,3603405
llama-3b,input_sweep,1024,64,3,30.253786173,180351878813,3501318
llama-3b,input_sweep,1024,64,3,31.263231672,180366934865,400000
llama-3b,input_sweep,1024,64,3,32.272363771,180381969190,3599472
llama-3b,input_sweep,1024,64,3,33.281909150,180396981969,3497669
llama-3b,input_sweep,1024,64,3,34.292174488,180412147274,3499961
llama-3b,input_sweep,1024,64,4,.000880303,180447498075,1107453
llama-3b,input_sweep,1024,64,4,1.006897883,180467325600,4700000
llama-3b,input_sweep,1024,64,4,2.013621531,180486424000,4099958
llama-3b,input_sweep,1024,64,4,3.020833450,180514779519,4100041
llama-3b,input_sweep,1024,64,4,4.027891140,180543393764,4099958
llama-3b,input_sweep,1024,64,4,5.034722846,180571535904,4100041
llama-3b,input_sweep,1024,64,4,6.041885138,180599656621,4100000
llama-3b,input_sweep,1024,64,4,7.049141330,180628070122,400000
llama-3b,input_sweep,1024,64,4,8.056268398,180654184496,400000
llama-3b,input_sweep,1024,64,4,9.066530839,180668857249,400000
llama-3b,input_sweep,1024,64,4,10.076713843,180683325230,400000
llama-3b,input_sweep,1024,64,4,11.087095246,180697877561,400000
llama-3b,input_sweep,1024,64,4,12.097653632,180712530538,3200000
llama-3b,input_sweep,1024,64,4,13.108009250,180727049605,3300000
llama-3b,input_sweep,1024,64,4,14.118001554,180741945136,3300000
llama-3b,input_sweep,1024,64,4,15.128217012,180756750579,3300033
llama-3b,input_sweep,1024,64,4,16.138786295,180771655631,3300033
llama-3b,input_sweep,1024,64,4,17.149316765,180786537917,400000
llama-3b,input_sweep,1024,64,4,18.159457987,180801460242,400000
llama-3b,input_sweep,1024,64,4,19.169382834,180816277038,3300033
llama-3b,input_sweep,1024,64,4,20.179276080,180831293052,3299966
llama-3b,input_sweep,1024,64,4,21.189663716,180846420821,3200000
llama-3b,input_sweep,1024,64,4,22.199861511,180861220465,3399965
llama-3b,input_sweep,1024,64,4,23.209109079,180876204131,3400034
llama-3b,input_sweep,1024,64,4,24.218583527,180891375845,3300000
llama-3b,input_sweep,1024,64,4,25.228476263,180906254896,3400000
llama-3b,input_sweep,1024,64,4,26.237926653,180921566929,3200000
llama-3b,input_sweep,1024,64,4,27.248357784,180936534359,3300000
llama-3b,input_sweep,1024,64,4,28.258181927,180951507221,3303256
llama-3b,input_sweep,1024,64,4,29.268202211,180966244305,400000
llama-3b,input_sweep,1024,64,4,30.277539819,180981310429,400000
llama-3b,input_sweep,1024,64,4,31.286709983,180996477199,3600000
llama-3b,input_sweep,1024,64,4,32.295903219,181011697497,3600000
llama-3b,input_sweep,1024,64,4,33.304986081,181026799021,3436131
llama-3b,input_sweep,1024,64,4,34.314831487,181041842256,3600000
llama-3b,input_sweep,1024,64,4,35.324627759,181057120782,3605128
llama-3b,input_sweep,1024,64,4,36.334363644,181072192459,3499269
llama-3b,input_sweep,1024,64,4,37.344036344,181087301918,3493139
llama-3b,input_sweep,1024,64,5,.000916220,181115831447,400000
llama-3b,input_sweep,1024,64,5,1.007262831,181135838659,400000
llama-3b,input_sweep,1024,64,5,2.014389911,181155033922,400000
llama-3b,input_sweep,1024,64,5,3.021518767,181183461401,400000
llama-3b,input_sweep,1024,64,5,4.028490804,181212015771,400000
llama-3b,input_sweep,1024,64,5,5.035368335,181240099195,400000
llama-3b,input_sweep,1024,64,5,6.042328755,181268029971,400000
llama-3b,input_sweep,1024,64,5,7.049590117,181296574881,400000
llama-3b,input_sweep,1024,64,5,8.056717595,181325224526,400000
llama-3b,input_sweep,1024,64,5,9.063573511,181353364408,4100041
llama-3b,input_sweep,1024,64,5,10.070740210,181381319781,4099958
llama-3b,input_sweep,1024,64,5,11.077856360,181409907354,4100000
llama-3b,input_sweep,1024,64,5,12.085072764,181438689568,4100041
llama-3b,input_sweep,1024,64,5,13.092393778,181467254741,4100000
llama-3b,input_sweep,1024,64,5,14.099585312,181492218911,400000
llama-3b,input_sweep,1024,64,5,15.109086934,181507781066,400000
llama-3b,input_sweep,1024,64,5,16.119175868,181522196129,400000
llama-3b,input_sweep,1024,64,5,17.129212417,181536925645,400000
llama-3b,input_sweep,1024,64,5,18.140078359,181551603464,400000
llama-3b,input_sweep,1024,64,5,19.150603845,181566248995,3300000
llama-3b,input_sweep,1024,64,5,20.160732025,181580914790,3299966
llama-3b,input_sweep,1024,64,5,21.170548029,181595725299,3400000
llama-3b,input_sweep,1024,64,5,22.180702315,181610690898,3300033
llama-3b,input_sweep,1024,64,5,23.190537880,181625601931,400000
llama-3b,input_sweep,1024,64,5,24.200981949,181640362453,400000
llama-3b,input_sweep,1024,64,5,25.211323939,181655505419,400000
llama-3b,input_sweep,1024,64,5,26.221901912,181670405283,400000
llama-3b,input_sweep,1024,64,5,27.231250645,181685108371,956702
llama-3b,input_sweep,1024,64,5,28.240717111,181700068965,3499961
llama-3b,input_sweep,1024,64,5,29.250463642,181715147478,3436362
llama-3b,input_sweep,1024,64,5,30.260254430,181730100931,3600000
llama-3b,input_sweep,1024,64,5,31.269717539,181745225099,3590476
llama-3b,input_sweep,1024,64,5,32.278980845,181760286279,3599960
llama-3b,input_sweep,1024,64,5,33.288938284,181775475876,3500000
llama-3b,input_sweep,1024,64,5,34.298253809,181790438362,3600000
llama-3b,input_sweep,1024,64,5,35.307146374,181805550384,3499961
llama-3b,input_sweep,1536,64,1,.000915364,181841052185,861907
llama-3b,input_sweep,1536,64,1,1.006928705,181860969920,4700000
llama-3b,input_sweep,1536,64,1,2.013812385,181880208762,4100041
llama-3b,input_sweep,1536,64,1,3.020744809,181908701915,4099958
llama-3b,input_sweep,1536,64,1,4.027504702,181937057372,4100041
llama-3b,input_sweep,1536,64,1,5.034460450,181965306567,4100000
llama-3b,input_sweep,1536,64,1,6.041471269,181993525794,4100000
llama-3b,input_sweep,1536,64,1,7.048121401,182021429409,4100000
llama-3b,input_sweep,1536,64,1,8.055431011,182049290788,3858690
llama-3b,input_sweep,1536,64,1,9.064471935,182064586586,400000
llama-3b,input_sweep,1536,64,1,10.074649821,182079072999,400000
llama-3b,input_sweep,1536,64,1,11.085177387,182093787989,400000
llama-3b,input_sweep,1536,64,1,12.095168432,182108232898,3162142
llama-3b,input_sweep,1536,64,1,13.105188767,182122952099,400000
llama-3b,input_sweep,1536,64,1,14.114942997,182137771152,400000
llama-3b,input_sweep,1536,64,1,15.125171321,182152618404,400000
llama-3b,input_sweep,1536,64,1,16.135965341,182167452778,400000
llama-3b,input_sweep,1536,64,1,17.146312863,182182218609,400000
llama-3b,input_sweep,1536,64,1,18.156703723,182197235600,400000
llama-3b,input_sweep,1536,64,1,19.167234559,182212104214,3160468
llama-3b,input_sweep,1536,64,1,20.177465071,182227090565,3200000
llama-3b,input_sweep,1536,64,1,21.187769375,182242021130,3300000
llama-3b,input_sweep,1536,64,1,22.197435982,182256883762,3400000
llama-3b,input_sweep,1536,64,1,23.207209502,182272179561,400000
llama-3b,input_sweep,1536,64,1,24.217170605,182287168170,400000
llama-3b,input_sweep,1536,64,1,25.227163977,182302135234,400000
llama-3b,input_sweep,1536,64,1,26.236777669,182317047061,400000
llama-3b,input_sweep,1536,64,1,27.246454157,182332331689,400000
llama-3b,input_sweep,1536,64,1,28.256994143,182347152574,400000
llama-3b,input_sweep,1536,64,1,29.266544745,182362562569,3200000
llama-3b,input_sweep,1536,64,1,30.277279819,182377681915,3206224
llama-3b,input_sweep,1536,64,1,31.287908370,182392489006,400000
llama-3b,input_sweep,1536,64,1,32.297484212,182407758498,3300000
llama-3b,input_sweep,1536,64,1,33.307939932,182422860694,3300033
llama-3b,input_sweep,1536,64,1,34.317819350,182437938170,3299966
llama-3b,input_sweep,1536,64,1,35.327766437,182453007284,3299966
llama-3b,input_sweep,1536,64,1,36.337403180,182468260480,400000
llama-3b,input_sweep,1536,64,1,37.347519685,182483325627,400000
llama-3b,input_sweep,1536,64,1,38.357515953,182498471035,3400034
llama-3b,input_sweep,1536,64,1,39.367239339,182513481311,3400034
llama-3b,input_sweep,1536,64,1,40.376506556,182528630442,3399965
llama-3b,input_sweep,1536,64,1,41.386157654,182543804110,3299966
llama-3b,input_sweep,1536,64,1,42.395990415,182558838495,3399965
llama-3b,input_sweep,1536,64,1,43.405130701,182574122880,3300000
llama-3b,input_sweep,1536,64,1,44.414703311,182588905129,3599707
llama-3b,input_sweep,1536,64,1,45.424406444,182604035462,3599963
llama-3b,input_sweep,1536,64,1,46.434964776,182619288535,3603358
llama-3b,input_sweep,1536,64,1,47.445289283,182634428450,3472453
llama-3b,input_sweep,1536,64,1,48.454967745,182649449957,3652130
llama-3b,input_sweep,1536,64,1,49.464039157,182664676847,3600036
llama-3b,input_sweep,1536,64,1,50.474021051,182679920216,3530129
llama-3b,input_sweep,1536,64,1,51.483384685,182695077099,3600000
llama-3b,input_sweep,1536,64,1,52.492813265,182709993809,3700000
llama-3b,input_sweep,1536,64,2,.000860641,182744038826,400000
llama-3b,input_sweep,1536,64,2,1.006582201,182763802265,400000
llama-3b,input_sweep,1536,64,2,2.013840181,182783694975,4100000
llama-3b,input_sweep,1536,64,2,3.021271097,182811877764,4100000
llama-3b,input_sweep,1536,64,2,4.028693939,182840454290,4100000
llama-3b,input_sweep,1536,64,2,5.035520715,182868823358,3852145
llama-3b,input_sweep,1536,64,2,6.042878135,182896830488,3581927
llama-3b,input_sweep,1536,64,2,7.050819430,182925492524,400000
llama-3b,input_sweep,1536,64,2,8.057858083,182953757589,400000
llama-3b,input_sweep,1536,64,2,9.064861307,182982382943,400000
llama-3b,input_sweep,1536,64,2,10.071543555,183011094966,4100000
llama-3b,input_sweep,1536,64,2,11.078628065,183039155625,4100000
llama-3b,input_sweep,1536,64,2,12.085427984,183067304661,3474656
llama-3b,input_sweep,1536,64,2,13.092271471,183095783959,400000
llama-3b,input_sweep,1536,64,2,14.099075497,183124541881,400000
llama-3b,input_sweep,1536,64,2,15.106400092,183145950822,400000
llama-3b,input_sweep,1536,64,2,16.115734371,183163602511,400000
llama-3b,input_sweep,1536,64,2,17.125656079,183178363215,400000
llama-3b,input_sweep,1536,64,2,18.135981168,183192690632,400000
llama-3b,input_sweep,1536,64,2,19.145572082,183207637066,400000
llama-3b,input_sweep,1536,64,2,20.155695304,183222053472,400000
llama-3b,input_sweep,1536,64,2,21.165377321,183237045560,400000
llama-3b,input_sweep,1536,64,2,22.175703903,183251825857,400000
llama-3b,input_sweep,1536,64,2,23.185862399,183266672803,3299966
llama-3b,input_sweep,1536,64,2,24.196013537,183281582433,3300000
llama-3b,input_sweep,1536,64,2,25.206294589,183296725278,3200000
llama-3b,input_sweep,1536,64,2,26.216903218,183311636189,3301038
llama-3b,input_sweep,1536,64,2,27.226878419,183326574261,400000
llama-3b,input_sweep,1536,64,2,28.237171234,183341621342,3200000
llama-3b,input_sweep,1536,64,2,29.247866945,183356578335,3299966
llama-3b,input_sweep,1536,64,2,30.258156790,183371614612,3300000
llama-3b,input_sweep,1536,64,2,31.268330722,183386536327,3300000
llama-3b,input_sweep,1536,64,2,32.278955120,183401502292,3400000
llama-3b,input_sweep,1536,64,2,33.288713823,183416750544,3300033
llama-3b,input_sweep,1536,64,2,34.298795567,183431777666,3299966
llama-3b,input_sweep,1536,64,2,35.308386300,183446955118,3300759
llama-3b,input_sweep,1536,64,2,36.318464269,183462033753,3199020
llama-3b,input_sweep,1536,64,2,37.328321018,183477101525,3300000
llama-3b,input_sweep,1536,64,2,38.337835708,183492022690,3400000
llama-3b,input_sweep,1536,64,2,39.347369772,183507113045,3400000
llama-3b,input_sweep,1536,64,2,40.356897388,183522406768,3300000
llama-3b,input_sweep,1536,64,2,41.366806237,183537433402,400000
llama-3b,input_sweep,1536,64,2,42.376555540,183552175124,400000
llama-3b,input_sweep,1536,64,2,43.385998516,183567350439,3600000
llama-3b,input_sweep,1536,64,2,44.395329234,183582419187,400000
llama-3b,input_sweep,1536,64,2,45.404648333,183597620015,400000
llama-3b,input_sweep,1536,64,2,46.413955656,183612933208,3599955
llama-3b,input_sweep,1536,64,2,47.423462290,183628048099,3600000
llama-3b,input_sweep,1536,64,2,48.433461266,183643241358,3500000
llama-3b,input_sweep,1536,64,2,49.443483379,183658356920,3500000
llama-3b,input_sweep,1536,64,2,50.453378723,183673441110,3600000
llama-3b,input_sweep,1536,64,3,.000898422,183709165384,1010543
llama-3b,input_sweep,1536,64,3,1.006774166,183729152149,400000
llama-3b,input_sweep,1536,64,3,2.013622001,183748991576,4099958
llama-3b,input_sweep,1536,64,3,3.020965924,183777590563,4099958
llama-3b,input_sweep,1536,64,3,4.027814017,183805506934,4100000
llama-3b,input_sweep,1536,64,3,5.034879915,183834023463,4100000
llama-3b,input_sweep,1536,64,3,6.041663780,183862370741,4100041
llama-3b,input_sweep,1536,64,3,7.048959677,183890551577,4082251
llama-3b,input_sweep,1536,64,3,8.056408791,183916176512,3299966
llama-3b,input_sweep,1536,64,3,9.066950457,183930550437,3300033
llama-3b,input_sweep,1536,64,3,10.076849690,183945380111,400000
llama-3b,input_sweep,1536,64,3,11.087451672,183959659066,400000
llama-3b,input_sweep,1536,64,3,12.097852912,183974377107,400000
llama-3b,input_sweep,1536,64,3,13.108069487,183989183710,400000
llama-3b,input_sweep,1536,64,3,14.118600064,184003815081,400000
llama-3b,input_sweep,1536,64,3,15.128834939,184018711344,3202599
llama-3b,input_sweep,1536,64,3,16.139136555,184033563296,400000
llama-3b,input_sweep,1536,64,3,17.150000942,184048488978,3299966
llama-3b,input_sweep,1536,64,3,18.159944718,184063226184,400000
llama-3b,input_sweep,1536,64,3,19.170124532,184078157542,400000
llama-3b,input_sweep,1536,64,3,20.180065688,184093176059,400000
llama-3b,input_sweep,1536,64,3,21.189903799,184108274409,400000
llama-3b,input_sweep,1536,64,3,22.200123290,184123346758,400000
llama-3b,input_sweep,1536,64,3,23.211007743,184138384500,400000
llama-3b,input_sweep,1536,64,3,24.221141932,184153291933,400000
llama-3b,input_sweep,1536,64,3,25.231037114,184168438927,400000
llama-3b,input_sweep,1536,64,3,26.241173131,184183351060,3300000
llama-3b,input_sweep,1536,64,3,27.251778023,184198439522,400000
llama-3b,input_sweep,1536,64,3,28.261567245,184213395538,400000
llama-3b,input_sweep,1536,64,3,29.271377433,184228541740,400000
llama-3b,input_sweep,1536,64,3,30.280995813,184243623916,3399965
llama-3b,input_sweep,1536,64,3,31.290208165,184258967993,3300000
llama-3b,input_sweep,1536,64,3,32.300474725,184273984006,3300000
llama-3b,input_sweep,1536,64,3,33.310505679,184289192769,400000
llama-3b,input_sweep,1536,64,3,34.321092686,184304207013,400000
llama-3b,input_sweep,1536,64,3,35.331075660,184319169071,400000
llama-3b,input_sweep,1536,64,3,36.340622456,184334315090,400000
llama-3b,input_sweep,1536,64,3,37.350247152,184349429614,3400034
llama-3b,input_sweep,1536,64,3,38.359622780,184364572886,3400000
llama-3b,input_sweep,1536,64,3,39.369104941,184379776399,3400034
llama-3b,input_sweep,1536,64,3,40.378919455,184394761590,400000
llama-3b,input_sweep,1536,64,3,41.388320739,184410140091,3300000
llama-3b,input_sweep,1536,64,3,42.398217967,184425224708,3400000
llama-3b,input_sweep,1536,64,3,43.407781133,184440277831,3399965
llama-3b,input_sweep,1536,64,3,44.417025766,184454983421,3600000
llama-3b,input_sweep,1536,64,3,45.426088600,184470157088,3600000
llama-3b,input_sweep,1536,64,3,46.435364823,184485433905,3600238
llama-3b,input_sweep,1536,64,3,47.444901785,184500598722,3600000
llama-3b,input_sweep,1536,64,3,48.454067756,184515704335,3604528
llama-3b,input_sweep,1536,64,3,49.462836086,184530842724,400000
llama-3b,input_sweep,1536,64,3,50.472430652,184546004062,3600000
llama-3b,input_sweep,1536,64,3,51.481848392,184561216792,3500509
llama-3b,input_sweep,1536,64,3,52.491586828,184576416948,3500896
llama-3b,input_sweep,1536,64,3,53.501482783,184591271890,400000
llama-3b,input_sweep,1536,64,4,.000871430,184618482575,400000
llama-3b,input_sweep,1536,64,4,1.006845689,184638541911,4700000
llama-3b,input_sweep,1536,64,4,2.014150657,184657510185,4100000
llama-3b,input_sweep,1536,64,4,3.021380552,184686091350,4099958
llama-3b,input_sweep,1536,64,4,4.028584284,184713853669,4100000
llama-3b,input_sweep,1536,64,4,5.035865510,184742110555,4100041
llama-3b,input_sweep,1536,64,4,6.042619021,184770317086,4100000
llama-3b,input_sweep,1536,64,4,7.049511029,184799202694,1934817
llama-3b,input_sweep,1536,64,4,8.056597023,184827364365,400000
llama-3b,input_sweep,1536,64,4,9.063899905,184855194799,400000
llama-3b,input_sweep,1536,64,4,10.071222175,184883702111,400000
llama-3b,input_sweep,1536,64,4,11.078146164,184912397167,400000
llama-3b,input_sweep,1536,64,4,12.085141100,184940948119,400000
llama-3b,input_sweep,1536,64,4,13.091898384,184969475695,400000
llama-3b,input_sweep,1536,64,4,14.099196438,184997591956,400000
llama-3b,input_sweep,1536,64,4,15.106108788,185025439419,400000
llama-3b,input_sweep,1536,64,4,16.113465690,185046856540,400000
llama-3b,input_sweep,1536,64,4,17.122128948,185063193290,400000
llama-3b,input_sweep,1536,64,4,18.132663451,185077747879,400000
llama-3b,input_sweep,1536,64,4,19.142737867,185092196389,400000
llama-3b,input_sweep,1536,64,4,20.152853350,185106992189,400000
llama-3b,input_sweep,1536,64,4,21.163270292,185121804895,3200000
