model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
llama-1b,input_sweep,128,64,1,.000703309,30818485801,4422740
llama-1b,input_sweep,128,64,1,1.006390577,30841284510,4698917
llama-1b,input_sweep,128,64,1,2.011757151,30885132359,3540195
llama-1b,input_sweep,128,64,1,3.019128210,30920153021,3882597
llama-1b,input_sweep,128,64,1,4.027177696,30953313703,3899933
llama-1b,input_sweep,128,64,1,5.035144513,30986418599,3900037
llama-1b,input_sweep,128,64,2,.000792544,31008713342,400000
llama-1b,input_sweep,128,64,2,1.006482278,31030665983,3634803
llama-1b,input_sweep,128,64,2,2.013353430,31074452797,3828532
llama-1b,input_sweep,128,64,2,3.021622884,31109896371,3896862
llama-1b,input_sweep,128,64,2,4.029795789,31142948777,3888984
llama-1b,input_sweep,128,64,2,5.037951618,31176040306,3899889
llama-1b,input_sweep,128,64,3,.000746257,31200829061,4174544
llama-1b,input_sweep,128,64,3,1.006392173,31223790550,4368713
llama-1b,input_sweep,128,64,3,2.012099704,31267647005,3447640
llama-1b,input_sweep,128,64,3,3.019755693,31302839664,3881855
llama-1b,input_sweep,128,64,3,4.027537121,31335923319,3899988
llama-1b,input_sweep,128,64,3,5.035614957,31369076005,3900021
llama-1b,input_sweep,128,64,4,.000793907,31394300733,4144248
llama-1b,input_sweep,128,64,4,1.006458123,31415231588,400000
llama-1b,input_sweep,128,64,4,2.012470129,31450804678,3741894
llama-1b,input_sweep,128,64,4,3.021309704,31489130508,3845430
llama-1b,input_sweep,128,64,4,4.029401565,31522229239,3900015
llama-1b,input_sweep,128,64,4,5.037391250,31555277006,3899972
llama-1b,input_sweep,128,64,5,.000757973,31586430185,4143524
llama-1b,input_sweep,128,64,5,1.006385464,31609351819,4427007
llama-1b,input_sweep,128,64,5,2.012223753,31653466391,3800012
llama-1b,input_sweep,128,64,5,3.019810420,31688621635,3893816
llama-1b,input_sweep,128,64,5,4.027805698,31721741607,3899975
llama-1b,input_sweep,128,64,5,5.036077328,31754833990,3723080
llama-1b,input_sweep,256,64,1,.000756930,31786249376,4513674
llama-1b,input_sweep,256,64,1,1.006327096,31808183890,4143838
llama-1b,input_sweep,256,64,1,2.012177272,31844104697,3599991
llama-1b,input_sweep,256,64,1,3.019944298,31892582417,3898257
llama-1b,input_sweep,256,64,1,4.028653472,31925667598,3899976
llama-1b,input_sweep,256,64,1,5.036723737,31958508945,3841237
llama-1b,input_sweep,256,64,1,6.046074597,31991466990,3872709
llama-1b,input_sweep,256,64,2,.000861823,32014127943,4196654
llama-1b,input_sweep,256,64,2,1.006623594,32035657124,4120181
llama-1b,input_sweep,256,64,2,2.012730519,32071354420,3700043
llama-1b,input_sweep,256,64,2,3.020604197,32119367664,3822223
llama-1b,input_sweep,256,64,2,4.028941051,32152206752,3899969
llama-1b,input_sweep,256,64,2,5.037237993,32184878238,3735229
llama-1b,input_sweep,256,64,2,6.045142667,32217878276,3740136
llama-1b,input_sweep,256,64,3,.000756337,32240921918,400000
llama-1b,input_sweep,256,64,3,1.006357069,32261800832,4044237
llama-1b,input_sweep,256,64,3,2.012528874,32297795247,3700460
llama-1b,input_sweep,256,64,3,3.020374346,32345700519,3816852
llama-1b,input_sweep,256,64,3,4.028696327,32378564632,3899980
llama-1b,input_sweep,256,64,3,5.037146074,32411384250,3899986
llama-1b,input_sweep,256,64,3,6.045084396,32444369151,3899983
llama-1b,input_sweep,256,64,4,.000851872,32467341688,4440836
llama-1b,input_sweep,256,64,4,1.006687061,32489955216,4365663
llama-1b,input_sweep,256,64,4,2.012595365,32533808558,3700000
llama-1b,input_sweep,256,64,4,3.020527282,32578625949,3718826
llama-1b,input_sweep,256,64,4,4.028518492,32611526377,3889179
llama-1b,input_sweep,256,64,4,5.036614792,32644267626,3899991
llama-1b,input_sweep,256,64,4,6.045030332,32677432947,3900010
llama-1b,input_sweep,256,64,5,.000760684,32695306070,400000
llama-1b,input_sweep,256,64,5,1.006444318,32716833053,400000
llama-1b,input_sweep,256,64,5,2.012568650,32760974969,3600002
llama-1b,input_sweep,256,64,5,3.020429880,32805759095,3899990
llama-1b,input_sweep,256,64,5,4.028427052,32838491677,3899972
llama-1b,input_sweep,256,64,5,5.036943692,32871303361,3900019
llama-1b,input_sweep,256,64,5,6.046035040,32899703984,2799974
llama-1b,input_sweep,384,64,1,.000844066,32923350774,400000
llama-1b,input_sweep,384,64,1,1.006431706,32943799941,4314611
llama-1b,input_sweep,384,64,1,2.012811468,32979695601,3699986
llama-1b,input_sweep,384,64,1,3.020056643,33027089461,3688829
llama-1b,input_sweep,384,64,1,4.027814508,33069234556,3785685
llama-1b,input_sweep,384,64,1,5.036085590,33096245168,2700024
llama-1b,input_sweep,384,64,1,6.046396204,33111331616,2600005
llama-1b,input_sweep,384,64,1,7.056921653,33126046972,2599996
llama-1b,input_sweep,384,64,2,.000829174,33141857295,4605360
llama-1b,input_sweep,384,64,2,1.006646920,33163414246,400000
llama-1b,input_sweep,384,64,2,2.012691240,33199393158,3699911
llama-1b,input_sweep,384,64,2,3.020053648,33247622588,3591417
llama-1b,input_sweep,384,64,2,4.027748253,33290229107,3900002
llama-1b,input_sweep,384,64,2,5.036494612,33317054356,2699996
llama-1b,input_sweep,384,64,2,6.047267773,33332088253,2600012
llama-1b,input_sweep,384,64,2,7.058384728,33346770711,2600016
llama-1b,input_sweep,384,64,3,.000852301,33362241191,400000
llama-1b,input_sweep,384,64,3,1.006488163,33383240710,4355009
llama-1b,input_sweep,384,64,3,2.012531507,33427358456,3799987
llama-1b,input_sweep,384,64,3,3.020035479,33475222713,3599959
llama-1b,input_sweep,384,64,3,4.027965239,33515915541,3900016
llama-1b,input_sweep,384,64,3,5.036756286,33538532854,2599977
llama-1b,input_sweep,384,64,3,6.047810091,33553368509,2500007
llama-1b,input_sweep,384,64,3,7.058248817,33566893682,3000155
llama-1b,input_sweep,384,64,4,.000790058,33581795744,4666340
llama-1b,input_sweep,384,64,4,1.006539576,33603811862,3999627
llama-1b,input_sweep,384,64,4,2.012732271,33639484805,3700001
llama-1b,input_sweep,384,64,4,3.020229482,33687907716,3600000
llama-1b,input_sweep,384,64,4,4.028232315,33730675001,3900014
llama-1b,input_sweep,384,64,4,5.036313232,33758314091,2799989
llama-1b,input_sweep,384,64,4,6.047013617,33773437465,2600015
llama-1b,input_sweep,384,64,4,7.065908250,33788205188,2602953
llama-1b,input_sweep,384,64,5,.000774022,33803608591,4521408
llama-1b,input_sweep,384,64,5,1.006304538,33826628491,4345105
llama-1b,input_sweep,384,64,5,2.012262123,33870613059,3700021
llama-1b,input_sweep,384,64,5,3.020211349,33918493856,3686079
llama-1b,input_sweep,384,64,5,4.028440051,33959032815,3900018
llama-1b,input_sweep,384,64,5,5.036750628,33992000565,3899957
llama-1b,input_sweep,384,64,5,6.045313667,34012630029,2799906
llama-1b,input_sweep,512,64,1,.000880673,34044499393,4472672
llama-1b,input_sweep,512,64,1,1.006539906,34065724375,3979010
llama-1b,input_sweep,512,64,1,2.012676171,34101708109,3699898
llama-1b,input_sweep,512,64,1,3.020062549,34149359171,3694340
llama-1b,input_sweep,512,64,1,4.028606846,34195542891,3510501
llama-1b,input_sweep,512,64,1,5.036510139,34233400521,3761236
llama-1b,input_sweep,512,64,1,6.045298455,34258095404,2899971
llama-1b,input_sweep,512,64,1,7.055621519,34275855002,2900031
llama-1b,input_sweep,512,64,2,.000914794,34302019791,400000
llama-1b,input_sweep,512,64,2,1.006452944,34323356528,4052806
llama-1b,input_sweep,512,64,2,2.012543911,34359049369,3700914
llama-1b,input_sweep,512,64,2,3.020381149,34406368950,3599963
llama-1b,input_sweep,512,64,2,4.027840664,34452289670,3600437
llama-1b,input_sweep,512,64,2,5.036377536,34478190849,2599998
llama-1b,input_sweep,512,64,2,6.045992679,34492860794,2600028
llama-1b,input_sweep,512,64,2,7.057059127,34507549966,2599972
llama-1b,input_sweep,512,64,2,8.066936888,34521335880,2899996
llama-1b,input_sweep,512,64,3,.000858605,34537563317,400000
llama-1b,input_sweep,512,64,3,1.006520731,34558101594,4025761
llama-1b,input_sweep,512,64,3,2.013062068,34593946595,3696166
llama-1b,input_sweep,512,64,3,3.020876792,34641677125,3799753
llama-1b,input_sweep,512,64,3,4.028610424,34688094242,3600020
llama-1b,input_sweep,512,64,3,5.037042001,34713315918,2600019
llama-1b,input_sweep,512,64,3,6.047838161,34727994225,2599995
llama-1b,input_sweep,512,64,3,7.058788308,34742678697,2600000
llama-1b,input_sweep,512,64,3,8.068883641,34756311841,2900048
llama-1b,input_sweep,512,64,4,.000844710,34771299168,400000
llama-1b,input_sweep,512,64,4,1.006673255,34792218121,400000
llama-1b,input_sweep,512,64,4,2.012933066,34827761487,3700016
llama-1b,input_sweep,512,64,4,3.020632016,34875804943,3639088
llama-1b,input_sweep,512,64,4,4.028903468,34922499892,3499976
llama-1b,input_sweep,512,64,4,5.037224173,34948244699,2600003
llama-1b,input_sweep,512,64,4,6.047902718,34962995028,2599984
llama-1b,input_sweep,512,64,4,7.058731938,34977652034,2598513
llama-1b,input_sweep,512,64,5,.000795689,35001726313,4253661
llama-1b,input_sweep,512,64,5,1.006599087,35022439822,4136381
llama-1b,input_sweep,512,64,5,2.012822102,35058270113,3699957
llama-1b,input_sweep,512,64,5,3.020607061,35106075655,3600025
llama-1b,input_sweep,512,64,5,4.029205286,35152410864,3644333
llama-1b,input_sweep,512,64,5,5.037824827,35172725265,2499986
llama-1b,input_sweep,512,64,5,6.048961901,35187358406,2599972
llama-1b,input_sweep,512,64,5,7.060192068,35202045319,2600004
llama-1b,input_sweep,512,64,5,8.070316165,35216324274,2647489
llama-1b,input_sweep,768,64,1,.000855125,35238876157,400000
llama-1b,input_sweep,768,64,1,1.006700598,35260652286,400000
llama-1b,input_sweep,768,64,1,2.012818438,35304429029,3699869
llama-1b,input_sweep,768,64,1,3.020098658,35352112501,3765601
llama-1b,input_sweep,768,64,1,4.027627562,35398028338,3305792
llama-1b,input_sweep,768,64,1,5.036330222,35415627963,2201776
llama-1b,input_sweep,768,64,1,6.048956019,35430271419,2200044
llama-1b,input_sweep,768,64,1,7.060849937,35444216757,2401417
llama-1b,input_sweep,768,64,1,8.072322858,35458707870,2599940
llama-1b,input_sweep,768,64,1,9.083091696,35473570991,2600020
llama-1b,input_sweep,768,64,1,10.093931543,35488362640,2600142
llama-1b,input_sweep,768,64,2,.000881258,35507730816,4200174
llama-1b,input_sweep,768,64,2,1.006656365,35528687244,3843594
llama-1b,input_sweep,768,64,2,2.012798935,35564454425,3700000
llama-1b,input_sweep,768,64,2,3.020351479,35612284259,3699996
llama-1b,input_sweep,768,64,2,4.027791249,35659182088,3499995
llama-1b,input_sweep,768,64,2,5.036247181,35682901876,2200007
llama-1b,input_sweep,768,64,2,6.048346080,35697484847,2200007
llama-1b,input_sweep,768,64,2,7.060164659,35711743599,2399990
llama-1b,input_sweep,768,64,2,8.071574551,35726068392,2599969
llama-1b,input_sweep,768,64,2,9.082377077,35740995844,2499957
llama-1b,input_sweep,768,64,2,10.093560892,35755702288,2600006
llama-1b,input_sweep,768,64,3,.000769683,35776498316,4195988
llama-1b,input_sweep,768,64,3,1.006527700,35797961945,4248513
llama-1b,input_sweep,768,64,3,2.012806860,35833573671,3699962
llama-1b,input_sweep,768,64,3,3.020102611,35881304872,3599977
llama-1b,input_sweep,768,64,3,4.027545821,35927996158,3500002
llama-1b,input_sweep,768,64,3,5.035901978,35950721991,2199988
llama-1b,input_sweep,768,64,3,6.047729232,35965419219,2199999
llama-1b,input_sweep,768,64,3,7.059860996,35979625604,2400021
llama-1b,input_sweep,768,64,3,8.071669807,35993872821,2600021
llama-1b,input_sweep,768,64,3,9.082816135,36008729655,2599993
llama-1b,input_sweep,768,64,3,10.094308805,36023627200,2600031
llama-1b,input_sweep,768,64,4,.000843222,36044293346,4230494
llama-1b,input_sweep,768,64,4,1.006720653,36065566424,4469198
llama-1b,input_sweep,768,64,4,2.013007800,36101243212,3700016
llama-1b,input_sweep,768,64,4,3.020384245,36148845141,3599990
llama-1b,input_sweep,768,64,4,4.027909775,36195411428,3468231
llama-1b,input_sweep,768,64,4,5.036706550,36218567680,2200025
llama-1b,input_sweep,768,64,4,6.049516396,36233300553,2200031
llama-1b,input_sweep,768,64,4,7.061701292,36247614176,2300036
llama-1b,input_sweep,768,64,4,8.074015285,36261737553,2600012
llama-1b,input_sweep,768,64,4,9.085626004,36276614651,2599974
llama-1b,input_sweep,768,64,4,10.097023582,36291392628,2599993
llama-1b,input_sweep,768,64,5,.000851033,36312624385,4524414
llama-1b,input_sweep,768,64,5,1.006362255,36333458682,4276007
llama-1b,input_sweep,768,64,5,2.012470108,36369207797,3699990
llama-1b,input_sweep,768,64,5,3.019818230,36417038486,3599960
llama-1b,input_sweep,768,64,5,4.027308898,36463890233,3400069
llama-1b,input_sweep,768,64,5,5.035676855,36486490761,2200015
llama-1b,input_sweep,768,64,5,6.047372165,36501196229,2199409
llama-1b,input_sweep,768,64,5,7.059905562,36515444850,2300028
llama-1b,input_sweep,768,64,5,8.071936735,36529656483,2599976
llama-1b,input_sweep,768,64,5,9.083433217,36544513562,2600037
llama-1b,input_sweep,768,64,5,10.094969384,36559427953,2599960
llama-1b,input_sweep,1024,64,1,.000915357,36586761928,400000
llama-1b,input_sweep,1024,64,1,1.006593419,36608268648,4392910
llama-1b,input_sweep,1024,64,1,2.012884890,36652178448,3699979
llama-1b,input_sweep,1024,64,1,3.020285262,36699947368,3500032
llama-1b,input_sweep,1024,64,1,4.028156179,36744707874,2800013
llama-1b,input_sweep,1024,64,1,5.037988748,36760711434,2200013
llama-1b,input_sweep,1024,64,1,6.049607012,36775514313,2199982
llama-1b,input_sweep,1024,64,1,7.061309582,36790094904,2200011
llama-1b,input_sweep,1024,64,1,8.073108052,36804745318,2200024
llama-1b,input_sweep,1024,64,1,9.085011341,36819587260,2200000
llama-1b,input_sweep,1024,64,1,10.097167441,36833535527,2599947
llama-1b,input_sweep,1024,64,1,11.108164443,36848434293,2600160
llama-1b,input_sweep,1024,64,1,12.119115606,36863396107,2600012
llama-1b,input_sweep,1024,64,2,.000792781,36886606863,4471519
llama-1b,input_sweep,1024,64,2,1.006351355,36907451048,3856608
llama-1b,input_sweep,1024,64,2,2.012718286,36943381071,3701032
llama-1b,input_sweep,1024,64,2,3.020000221,36990929045,3607559
llama-1b,input_sweep,1024,64,2,4.027403751,37037472932,3500003
llama-1b,input_sweep,1024,64,2,5.037191171,37060340428,2199980
llama-1b,input_sweep,1024,64,2,6.048831489,37074905149,2199978
llama-1b,input_sweep,1024,64,2,7.060817992,37089540731,2200016
llama-1b,input_sweep,1024,64,2,8.072561788,37104352705,2199979
llama-1b,input_sweep,1024,64,2,9.084316818,37119041632,2200033
llama-1b,input_sweep,1024,64,2,10.096414869,37133028657,2600017
llama-1b,input_sweep,1024,64,2,11.107826640,37147983880,2600178
llama-1b,input_sweep,1024,64,2,12.118838478,37162854936,2599997
llama-1b,input_sweep,1024,64,2,13.128980761,37176808269,2899974
llama-1b,input_sweep,1024,64,3,.000860376,37191850467,4449433
llama-1b,input_sweep,1024,64,3,1.006395645,37214875921,4289011
llama-1b,input_sweep,1024,64,3,2.012436520,37258704361,3699971
llama-1b,input_sweep,1024,64,3,3.020238840,37306748671,3599998
llama-1b,input_sweep,1024,64,3,4.027950904,37352843219,3400000
llama-1b,input_sweep,1024,64,3,5.036881488,37371721405,2199985
llama-1b,input_sweep,1024,64,3,6.048572632,37386304864,2200009
llama-1b,input_sweep,1024,64,3,7.068044258,37401155900,2199990
llama-1b,input_sweep,1024,64,3,8.080245043,37415829874,2199998
llama-1b,input_sweep,1024,64,3,9.092035146,37430672853,2300040
llama-1b,input_sweep,1024,64,3,10.103366935,37444651883,2599974
llama-1b,input_sweep,1024,64,3,11.114468529,37459590992,2600004
llama-1b,input_sweep,1024,64,3,12.125624811,37474472851,2599970
llama-1b,input_sweep,1024,64,4,.000936411,37497073684,4458352
llama-1b,input_sweep,1024,64,4,1.007525268,37517902489,3748487
llama-1b,input_sweep,1024,64,4,2.014141714,37555123829,3700024
llama-1b,input_sweep,1024,64,4,3.021492318,37602456349,3600000
llama-1b,input_sweep,1024,64,4,4.029191757,37648800469,3493548
llama-1b,input_sweep,1024,64,4,5.037719548,37670960019,2199989
llama-1b,input_sweep,1024,64,4,6.050674848,37685513266,2199994
llama-1b,input_sweep,1024,64,4,7.062666999,37700231734,2200037
llama-1b,input_sweep,1024,64,4,8.074416436,37714972541,2199967
llama-1b,input_sweep,1024,64,4,9.086159604,37729680450,2199980
llama-1b,input_sweep,1024,64,4,10.098524773,37743697199,2600252
llama-1b,input_sweep,1024,64,4,11.110149596,37758644121,2600042
llama-1b,input_sweep,1024,64,4,12.121004392,37773520303,2600013
llama-1b,input_sweep,1024,64,4,13.131944503,37788424196,2601729
llama-1b,input_sweep,1024,64,5,.000944030,37804861044,400000
llama-1b,input_sweep,1024,64,5,1.006619004,37825819974,4327967
llama-1b,input_sweep,1024,64,5,2.012613586,37869283791,3699977
llama-1b,input_sweep,1024,64,5,3.020015868,37917116371,3635180
llama-1b,input_sweep,1024,64,5,4.027717075,37963048322,3462825
llama-1b,input_sweep,1024,64,5,5.036247565,37983065238,2300021
llama-1b,input_sweep,1024,64,5,6.047594667,37997735794,2200003
llama-1b,input_sweep,1024,64,5,7.059600068,38012395180,2199960
llama-1b,input_sweep,1024,64,5,8.071514882,38027102235,2299979
llama-1b,input_sweep,1024,64,5,9.082865854,38041838769,2200031
llama-1b,input_sweep,1024,64,5,10.094835177,38055867359,2599997
llama-1b,input_sweep,1024,64,5,11.105974280,38070806286,2599979
llama-1b,input_sweep,1024,64,5,12.116865266,38085689243,2599976
llama-1b,input_sweep,1536,64,1,.000903309,38114033958,4144925
llama-1b,input_sweep,1536,64,1,1.006459045,38135893399,4371540
llama-1b,input_sweep,1536,64,1,2.012600796,38179609047,3699989
llama-1b,input_sweep,1536,64,1,3.019951266,38227235756,3500019
llama-1b,input_sweep,1536,64,1,4.027866502,38272150497,2800011
llama-1b,input_sweep,1536,64,1,5.037735060,38288235966,2300017
llama-1b,input_sweep,1536,64,1,6.049101502,38303002896,2199978
llama-1b,input_sweep,1536,64,1,7.061771621,38317664601,2200010
llama-1b,input_sweep,1536,64,1,8.073457337,38332290418,2199976
llama-1b,input_sweep,1536,64,1,9.085380136,38347042944,2199975
llama-1b,input_sweep,1536,64,1,10.097343068,38361903075,2200006
llama-1b,input_sweep,1536,64,1,11.108872329,38376792807,2200017
llama-1b,input_sweep,1536,64,1,12.120470656,38391655989,2200010
llama-1b,input_sweep,1536,64,1,13.132268761,38406586798,2200010
llama-1b,input_sweep,1536,64,1,14.144159842,38421506926,2299988
llama-1b,input_sweep,1536,64,1,15.155540624,38435567864,2599993
llama-1b,input_sweep,1536,64,1,16.166505196,38450552017,2599999
llama-1b,input_sweep,1536,64,1,17.177795293,38465739906,2599989
llama-1b,input_sweep,1536,64,1,18.188910105,38480757568,2600011
llama-1b,input_sweep,1536,64,2,.000857239,38498436966,4520846
llama-1b,input_sweep,1536,64,2,1.006491112,38519559592,400000
llama-1b,input_sweep,1536,64,2,2.012585080,38555372977,3700022
llama-1b,input_sweep,1536,64,2,3.019954121,38602896293,3599960
llama-1b,input_sweep,1536,64,2,4.027536367,38649604425,3500022
llama-1b,input_sweep,1536,64,2,5.037464854,38675960986,2200019
llama-1b,input_sweep,1536,64,2,6.049136765,38690743480,2199977
llama-1b,input_sweep,1536,64,2,7.061017063,38705167271,2200034
llama-1b,input_sweep,1536,64,2,8.072961057,38719979734,2199990
llama-1b,input_sweep,1536,64,2,9.084966672,38734672628,2199982
llama-1b,input_sweep,1536,64,2,10.096903514,38749516889,2200000
llama-1b,input_sweep,1536,64,2,11.108767090,38764383978,2199970
llama-1b,input_sweep,1536,64,2,12.123163720,38779281645,2200000
llama-1b,input_sweep,1536,64,2,13.135067325,38794211294,2199992
llama-1b,input_sweep,1536,64,2,14.147189139,38809056227,2200043
llama-1b,input_sweep,1536,64,2,15.159017302,38823173378,2599981
llama-1b,input_sweep,1536,64,2,16.170200521,38838185180,2605955
